IdSession,IdPSX,IdSubscriber,StartSession,EndSession,Duartion,UpTx,DownTx
14228,3,5026,01-01-2024 15:03:55,,60965,275872951,290353204
14353,3,8532,02-01-2024 05:26:36,,9204,255204986,293052654
14327,3,5548,02-01-2024 02:06:00,,21240,239663308,335342112
14307,3,7687,02-01-2024 00:07:34,,28346,330208194,371659448
14331,3,8998,02-01-2024 03:13:01,,17219,277081881,315390457
14295,3,7141,01-01-2024 22:30:35,,34165,1307862599,1618225233
14245,3,4293,01-01-2024 17:00:50,,53950,496931086,644796568
14266,3,6736,01-01-2024 20:17:47,,42133,1147124545,1555887530
14320,3,8517,02-01-2024 01:11:44,,24496,886686984,908342973
14362,3,9419,02-01-2024 06:21:10,,5930,90223627,111121615
14290,3,7098,01-01-2024 22:24:12,,34548,443175607,489365550
14216,3,7037,01-01-2024 13:26:08,,66832,788782522,986491243
14308,3,4433,02-01-2024 00:03:34,,28586,7637332536,19724171409
14298,3,9718,01-01-2024 22:55:50,,32650,1769756010,2241561083
14347,3,8862,02-01-2024 04:52:17,,11263,610200211,807622907
14309,3,9108,02-01-2024 00:06:32,,28408,394615966,497600131
14367,3,9634,02-01-2024 07:16:05,,2635,6053875,7807661
14332,3,7505,02-01-2024 03:12:51,,17229,1151964552,1594958465
14328,3,8465,02-01-2024 02:02:32,,21448,415041753,605134168
14261,3,4992,01-01-2024 19:07:03,,46377,1449053513,2156127121
14310,3,6213,02-01-2024 00:05:25,,28475,328869661,340009955
14374,3,4880,02-01-2024 07:55:22,,278,7559874,8745580
14373,3,8160,02-01-2024 07:42:18,,1062,10821565,14771825
14273,3,7493,01-01-2024 21:04:29,,39331,86735448,105106235
14311,3,8739,02-01-2024 00:04:26,,28534,6613412811,13768083386
14334,3,5241,02-01-2024 03:34:13,,15947,2021646931,2052845923
14333,3,6646,02-01-2024 03:20:26,,16774,599305397,780178636
14345,3,8143,02-01-2024 04:49:42,,11418,669110811,875593927
14355,3,7410,02-01-2024 05:39:38,,8422,607229023,630170458
14366,3,7795,02-01-2024 07:08:40,,3080,11568483,15196541
14326,3,7013,02-01-2024 01:54:14,,21946,435547290,479707594
14349,3,8861,02-01-2024 05:03:48,,10572,67393788,82212120
14337,3,5856,02-01-2024 04:09:39,,13821,1136064917,1288540402
14348,3,8417,02-01-2024 04:51:48,,11292,178203488,188698512
14270,3,5570,01-01-2024 20:56:54,,39786,258741273,341957047
14359,3,8818,02-01-2024 05:53:09,,7611,76935297,109403504
14279,3,8569,01-01-2024 21:40:15,,37185,818920448,1152501974
14369,3,7065,02-01-2024 07:20:00,,2400,20507931,21397785
14274,3,8902,01-01-2024 21:06:14,,39226,1875058235,2307615071
14233,3,4072,01-01-2024 15:50:48,,58152,2456055397,2904214154
14312,3,8624,02-01-2024 00:02:33,,28647,766379229,886976685
14229,3,6851,01-01-2024 15:06:57,,60783,386279686,542819015
14207,3,9225,01-01-2024 12:36:04,02-01-2024 07:59:21,69797,15866342322,30206986433
14342,3,8953,02-01-2024 04:39:36,,12024,242082996,284988156
