IdSession,IdPSX,IdSubscriber,StartSession,EndSession,Duartion,UpTx,DownTx
15092,3,7560,05-01-2024 03:59:55,,7205,237847551,239440375
15102,3,5026,05-01-2024 05:29:55,,1805,2688012,3266546
15089,3,8532,05-01-2024 03:40:41,,8359,371329499,396696507
14968,3,3817,04-01-2024 16:13:21,,49599,1484566370,1860275324
15096,3,9080,05-01-2024 04:54:18,,3942,9213227,9616941
15068,3,4707,05-01-2024 01:39:47,,15613,202039518,288798439
15052,3,6389,04-01-2024 23:44:56,,22504,10872926526,25857074826
15038,3,7413,04-01-2024 22:39:03,,26457,5506753113,13637247543
15013,3,6736,04-01-2024 20:27:01,,34379,991516121,1089316927
14974,3,8517,04-01-2024 16:34:20,,48340,379560645,546101160
15030,3,9419,04-01-2024 21:54:50,,29110,486882082,501685979
14896,3,7037,04-01-2024 10:28:50,,70270,1265909180,1614149848
15080,3,4433,05-01-2024 02:48:10,,11510,2807995017,6154449501
15054,3,9108,05-01-2024 00:14:14,,20746,256999307,292023904
14946,3,7595,04-01-2024 14:19:46,,56414,937888822,1338507743
14987,3,7145,04-01-2024 18:02:07,,43073,2710417425,2753827011
15085,3,7505,05-01-2024 03:08:28,,10292,493388636,571124156
15076,3,7926,05-01-2024 02:17:37,,13343,258927591,283457790
15014,3,8465,04-01-2024 20:26:50,,34390,1676761554,2415521495
14938,3,6453,04-01-2024 13:35:07,,59093,288803434,331580658
14928,3,7938,04-01-2024 12:34:27,,62733,978961289,1054240058
15000,3,5424,04-01-2024 19:12:28,,38852,333957902,464661725
14945,3,9040,04-01-2024 14:01:27,,57513,1294494892,1342580556
14992,3,6892,04-01-2024 18:38:21,,40899,1825756583,2592761196
15101,3,8739,05-01-2024 05:17:35,,2545,589539073,1210849553
15066,3,8872,05-01-2024 01:26:51,,16389,920436628,1246887068
15040,3,6646,04-01-2024 22:46:27,,26013,1268321040,1683435956
15035,3,7795,04-01-2024 22:25:15,,27285,267104594,394680530
14977,3,8861,04-01-2024 16:47:35,,47545,437200981,502442950
14999,3,8417,04-01-2024 19:05:43,,39257,410797149,607981781
14960,3,4817,04-01-2024 15:41:46,,51494,5304253915,5922837279
15029,3,5570,04-01-2024 21:44:26,,29734,260408039,328199545
14969,3,9792,04-01-2024 16:11:16,,49724,1382179180,1649966406
15072,3,6439,05-01-2024 01:58:00,,14520,472757112,573841437
15031,3,6361,04-01-2024 21:59:00,,28860,406776310,472480574
15061,3,6765,05-01-2024 01:00:21,,17979,268118147,269052355
