IdSession,IdPSX,IdSubscriber,StartSession,EndSession,Duartion,UpTx,DownTx
14208,3,7560,01-01-2024 12:45:30,,15270,362784182,399837788
14228,3,5026,01-01-2024 15:03:55,,6965,11818406,13763131
14192,3,5925,01-01-2024 11:20:16,,20384,566158536,817676390
14163,3,3817,01-01-2024 09:41:34,,26306,216647375,229304375
14165,3,4707,01-01-2024 09:53:00,,25620,619628296,741311843
14172,3,7392,01-01-2024 10:02:22,,25058,758270352,909703241
14222,3,7219,01-01-2024 14:21:55,,9485,255850881,294270692
14178,3,3995,01-01-2024 10:25:12,,23688,222568443,247145218
14136,3,6736,01-01-2024 07:32:24,,34056,347146261,471969753
14174,3,5903,01-01-2024 10:12:46,,24434,583179414,739594373
14216,3,7037,01-01-2024 13:26:08,,12832,236329822,332162136
14193,3,4433,01-01-2024 11:28:59,,19861,6020322877,12754399100
14238,3,9718,01-01-2024 16:26:35,,2005,108458553,128637804
14209,3,8862,01-01-2024 12:53:39,,14781,382864576,543909961
14110,3,9108,01-01-2024 05:16:52,,42188,642188666,893073471
14081,3,9634,01-01-2024 02:20:25,,52775,797135273,1061999703
14150,3,4343,01-01-2024 08:48:33,,29487,2171397834,3099465458
14155,3,7007,01-01-2024 09:18:38,,27682,1457539958,1802639491
14151,3,6453,01-01-2024 08:45:46,,29654,206529314,256819775
14182,3,4992,01-01-2024 10:48:05,,22315,1368942302,1683600597
14179,3,7938,01-01-2024 10:23:40,,23780,538959105,574270444
14114,3,6213,01-01-2024 05:44:14,,40546,1079854685,1335356338
14157,3,4880,01-01-2024 09:21:34,,27506,760766026,1090779275
14206,3,8160,01-01-2024 12:34:42,,15918,490864569,523102689
14210,3,9919,01-01-2024 12:55:21,,14679,243830483,317728918
14111,3,9040,01-01-2024 05:14:49,,42311,968688698,1267882639
14175,3,8739,01-01-2024 10:14:00,,24360,6746281006,14743917022
14176,3,7513,01-01-2024 10:14:35,,24325,7000279476,13513555321
14205,3,5241,01-01-2024 12:25:01,,16499,402396496,477058908
14217,3,6579,01-01-2024 13:31:37,,12503,145439102,149337398
14158,3,8143,01-01-2024 09:21:34,,27506,1196766550,1306855747
14062,3,8861,01-01-2024 00:30:57,,59343,993831423,1490511378
14200,3,4817,01-01-2024 11:54:23,,18337,142587611,155415706
14237,3,8818,01-01-2024 16:12:02,,2878,38919339,49235092
14156,3,6439,01-01-2024 09:19:08,,27652,877842686,927612783
14242,3,8490,01-01-2024 16:31:32,,1708,24934503,34780461
14145,3,7719,01-01-2024 08:30:40,,30560,1435234226,1436814275
14166,3,4769,01-01-2024 09:59:12,,25248,524375987,553003091
14131,3,6162,01-01-2024 07:15:32,,35068,407630257,503379241
14123,3,8902,01-01-2024 06:24:14,,38146,1798254142,2517229949
14233,3,4072,01-01-2024 15:50:48,,4152,138848106,164400201
14127,3,8770,01-01-2024 07:04:52,,35708,532598526,643634799
14203,3,6091,01-01-2024 12:03:07,,17813,90510196,126386079
14229,3,6851,01-01-2024 15:06:57,,6783,43443578,44656878
14207,3,9225,01-01-2024 12:36:04,,15836,4502341275,9113303084
14108,3,8953,01-01-2024 05:00:11,,43189,2929195853,3207272181
14201,3,4355,01-01-2024 11:54:18,,18342,56799108,57869048
14230,3,8841,01-01-2024 15:06:45,,6795,1747918588,4043667294
14128,3,6430,01-01-2024 07:08:16,,35504,1727419766,1941065721
14086,3,6448,01-01-2024 02:40:19,,51581,569507233,799203137
14218,3,9311,01-01-2024 13:39:42,,12018,805429648,1030735605
14211,3,6454,01-01-2024 13:00:35,,14365,322331511,471557032
14077,3,6126,01-01-2024 01:44:40,,54920,3577938537,3673110308
14119,3,9403,01-01-2024 06:19:57,,38403,309663647,345349885
14212,3,6737,01-01-2024 13:19:32,,13228,1182076944,2464680658
14243,3,6239,01-01-2024 16:31:26,,1714,54296245,70379270
14097,3,8555,01-01-2024 04:06:29,,46411,417838355,431933304
14102,3,6245,01-01-2024 04:29:46,,45014,569670586,776302335
14132,3,7987,01-01-2024 07:16:08,,35032,100118311,119374243
14146,3,8029,01-01-2024 08:31:22,,30518,1417405210,1661475749
14161,3,6065,01-01-2024 09:38:51,,26469,339153562,471060921
14160,3,9997,01-01-2024 09:22:44,,27436,176489671,248310494
14198,3,3970,01-01-2024 11:46:41,,18799,81904983,106362077
14177,3,5354,01-01-2024 10:10:44,,24556,259080642,317145545
14224,3,8402,01-01-2024 14:44:08,,8152,90266800,103283356
14219,3,8651,01-01-2024 13:35:50,,12250,191212806,264951501
14126,3,4672,01-01-2024 06:40:10,,37190,2278461137,3415856117
14235,3,5217,01-01-2024 16:01:18,,3522,187733347,234601943
14168,3,5597,01-01-2024 09:58:15,,25305,212904363,295360691
14153,3,6294,01-01-2024 08:58:19,,28901,581261844,805973074
14187,3,8829,01-01-2024 10:51:05,,22135,497834307,712608146
14139,3,5955,01-01-2024 07:33:49,,33971,290637316,317019606
