IdSession,IdPSX,IdSubscriber,StartSession,EndSession,Duartion,UpTx,DownTx
15092,3,7560,05-01-2024 03:59:55,,50405,1106120215,1402696333
15226,3,5026,05-01-2024 17:06:39,,3201,4523078,4630751
15175,3,5925,05-01-2024 12:48:32,,18688,390358515,556040079
15119,3,8722,05-01-2024 07:10:32,,38968,9041289697,19817785164
15232,3,3866,05-01-2024 17:31:47,,1693,10203552,10414306
15233,3,7687,05-01-2024 17:37:05,,1375,7861125,11161879
15167,3,4707,05-01-2024 12:15:42,,20658,76744883,82123241
15161,3,8998,05-01-2024 11:48:44,,22276,865599437,1101057458
15218,3,6389,05-01-2024 16:20:29,,5971,3267772740,6444886814
15145,3,6335,05-01-2024 09:47:20,,29560,586794969,851906100
15105,3,9588,05-01-2024 06:01:00,,43140,788325546,1156930676
15191,3,4054,05-01-2024 14:02:06,,14274,681935881,824186796
15196,3,9583,05-01-2024 14:15:20,,13480,1133347115,1212915353
15212,3,9419,05-01-2024 15:50:45,,7755,102279519,145364629
15183,3,7098,05-01-2024 13:10:59,,17341,228323517,287840758
15192,3,6680,05-01-2024 14:07:19,,13961,1094624744,1190293064
15206,3,8862,05-01-2024 15:25:22,,9278,291943728,346987064
15209,3,9108,05-01-2024 15:37:31,,8549,178478140,238782463
15123,3,7595,05-01-2024 07:36:04,,37436,636847206,813507747
15202,3,7145,05-01-2024 14:44:45,,11715,75895563,79138643
15106,3,9840,05-01-2024 06:02:59,,43021,1652122984,1882082977
15180,3,8465,05-01-2024 13:04:14,,17746,973268599,1301324458
15227,3,4880,05-01-2024 17:05:08,,3292,52632405,71985766
15234,3,8160,05-01-2024 17:47:46,,734,22938839,27418268
15107,3,6892,05-01-2024 06:08:01,,42719,2439591290,3370124063
15066,3,8872,05-01-2024 01:26:51,,59589,2563268680,2621424223
15193,3,7513,05-01-2024 14:06:27,,14013,4785798141,9360219335
15228,3,5241,05-01-2024 17:02:50,,3430,107033199,123693020
15163,3,6579,05-01-2024 11:42:35,,22645,49504259,60909119
15170,3,7795,05-01-2024 12:28:51,,19869,161231895,170302457
15210,3,7013,05-01-2024 15:43:44,,8176,220600648,258616394
15155,3,5856,05-01-2024 10:42:04,,26276,1074657221,1417090672
15187,3,8569,05-01-2024 13:51:58,,14882,1270893634,1442773382
15173,3,7065,05-01-2024 12:30:02,,19798,439846160,633152235
15152,3,6162,05-01-2024 10:27:19,,27161,915129614,1039375419
15134,3,8902,05-01-2024 08:38:42,,33678,1650996877,2053907932
15084,3,4072,05-01-2024 02:52:28,,54452,2439040019,3072134832
15044,3,7651,04-01-2024 23:03:55,05-01-2024 17:55:50,67915,18113649924,54012077832
15120,3,7221,05-01-2024 07:17:48,,38532,745993636,868155498
15185,3,8624,05-01-2024 13:32:41,,16039,1245353461,1486876867
15181,3,8687,05-01-2024 13:07:13,,17567,446679446,590110758
15216,3,4116,05-01-2024 16:12:02,,6478,235718423,301239498
15143,3,8770,05-01-2024 09:07:14,,31966,203514111,240700364
15103,3,4011,05-01-2024 05:36:02,,44638,269200025,281651415
15205,3,6759,05-01-2024 15:18:38,,9682,2031784989,5212004259
15207,3,8248,05-01-2024 15:27:31,,9149,127334350,163487473
15156,3,7890,05-01-2024 10:56:53,,25387,402711849,416671162
15229,3,9878,05-01-2024 17:00:26,,3574,35144382,45234187
15125,3,6998,05-01-2024 08:06:38,,35602,946504395,1352921309
15213,3,6448,05-01-2024 15:57:33,,7347,79852944,100108295
15211,3,9311,05-01-2024 15:45:36,,8064,305159596,372161451
15117,3,6927,05-01-2024 06:38:15,,40905,62811260,67050539
15221,3,4273,05-01-2024 16:49:10,,4250,1965236741,4328071154
15126,3,6239,05-01-2024 08:07:22,,35558,600603670,675256343
15174,3,8555,05-01-2024 12:35:05,,19495,71064567,87688927
15189,3,6245,05-01-2024 13:54:06,,14754,273805298,361126255
15075,3,9016,05-01-2024 02:02:37,,57443,2198355534,2758475299
15166,3,7987,05-01-2024 12:04:55,,21305,124117294,142122171
15142,3,6962,05-01-2024 08:50:43,,32957,472866476,488690163
15236,3,8220,05-01-2024 17:56:09,,231,55650328,151306393
15164,3,7248,05-01-2024 11:59:00,,21660,164548383,171937195
15201,3,9316,05-01-2024 14:37:48,,12132,248877212,282166790
15078,3,7738,05-01-2024 02:39:30,,55230,13624554763,25481772900
15203,3,9428,05-01-2024 14:46:43,,11597,377375626,398591659
15176,3,4941,05-01-2024 12:46:33,,18807,262593481,312316360
15149,3,8929,05-01-2024 10:04:43,05-01-2024 17:58:02,28399,1213837422,1553135372
15237,3,8929,05-01-2024 17:58:32,,88,5326545,5652355
15204,3,9057,05-01-2024 14:40:40,,11960,3405040956,8148366432
15168,3,4689,05-01-2024 12:18:24,,20496,80687249,98830487
15086,3,8983,05-01-2024 03:00:24,,53976,8992374210,21296518693
15151,3,4199,05-01-2024 10:18:58,,27662,319569301,368539461
15224,3,3913,05-01-2024 16:58:05,,3715,29552251,36553172
15222,3,8216,05-01-2024 16:40:54,,4746,134052421,181421760
15194,3,7009,05-01-2024 14:03:44,,14176,22272139,32447230
15198,3,6848,05-01-2024 14:17:58,,13322,182544349,238667152
15220,3,4801,05-01-2024 16:35:18,,5082,101428076,150148908
15147,3,8719,05-01-2024 09:54:39,,29121,530992446,777149094
15215,3,6383,05-01-2024 16:00:18,,7182,440315871,488608798
