IdSession,IdPSX,IdSubscriber,StartSession,EndSession,Duartion,UpTx,DownTx
15623,3,5026,07-01-2024 10:08:08,,6712,30836755,35028123
15537,3,5925,07-01-2024 00:09:41,,42619,776006421,1070626347
15606,3,8722,07-01-2024 08:26:32,,12808,3624367535,8528948414
15594,3,8434,07-01-2024 06:47:24,,18756,188269721,226069438
15503,3,6310,06-01-2024 20:00:03,,57597,2115457377,3140451643
15638,3,7413,07-01-2024 10:51:11,,4129,686017128,1735768292
15539,3,9588,07-01-2024 00:15:49,,42251,1085667529,1519263012
15621,3,4338,07-01-2024 09:50:54,,7746,39842981,41744899
15611,3,6208,07-01-2024 09:06:12,,10428,552714044,726384729
15558,3,9410,07-01-2024 02:20:27,07-01-2024 11:52:00,34293,10755696897,25256854230
15654,3,9410,07-01-2024 11:52:34,,446,115446975,342010162
15646,3,9583,07-01-2024 11:38:04,,1316,129267161,143412949
15571,3,9419,07-01-2024 04:26:07,,27233,164336053,192295256
15562,3,4433,07-01-2024 02:58:43,,32477,8460259067,16907759363
15647,3,5285,07-01-2024 11:36:47,,1393,57057125,70462271
15648,3,4207,07-01-2024 11:35:30,,1470,211786675,231363757
15598,3,9634,07-01-2024 07:11:44,,17296,144356097,144837796
15590,3,7505,07-01-2024 06:12:57,,20823,1380608027,1792474689
15650,3,7926,07-01-2024 11:40:36,,1164,16420491,21982237
15580,3,8465,07-01-2024 05:16:06,,24234,577790735,780302141
15552,3,8160,07-01-2024 01:47:05,,36775,1677215822,2232501467
15641,3,9040,07-01-2024 11:16:14,,2626,71614470,77912798
15586,3,8872,07-01-2024 05:53:22,,21998,1215049867,1625501544
15631,3,5241,07-01-2024 10:27:25,,5555,502646962,750031028
15624,3,6579,07-01-2024 10:16:57,,6183,36633761,50549097
15599,3,9365,07-01-2024 07:12:15,,17265,72289367,103572040
15572,3,7013,07-01-2024 04:27:15,,27165,344068906,424329365
15613,3,8861,07-01-2024 09:19:21,,9639,137430861,184909414
15632,3,8417,07-01-2024 10:23:36,,5784,264791510,343325371
15651,3,6970,07-01-2024 11:46:42,,798,3280897,3648762
15614,3,5570,07-01-2024 09:13:58,,9962,145356936,193328630
15479,3,8818,06-01-2024 17:21:16,,67124,978626083,1251819347
15612,3,9792,07-01-2024 09:03:29,,10591,577759264,850303558
15506,3,7719,06-01-2024 20:27:57,,55923,2413305941,3517848298
15609,3,4769,07-01-2024 08:50:41,,11359,503119561,721413046
15582,3,8902,07-01-2024 05:27:53,,23527,472551829,601121635
15601,3,4116,07-01-2024 07:29:26,,16234,386506917,546586031
15540,3,6091,07-01-2024 00:12:08,,42472,305243861,432507916
15519,3,9225,06-01-2024 22:05:42,,50058,10301761890,23099004510
15625,3,7890,07-01-2024 10:17:11,,6169,32512535,39476351
15541,3,4026,07-01-2024 00:10:55,,42545,266049080,336081769
15597,3,3927,07-01-2024 07:09:33,,17427,1397427026,2034094539
15553,3,4603,07-01-2024 01:48:44,,36676,49080649,66869787
15563,3,4355,07-01-2024 02:52:50,,32830,114438285,144381617
15626,3,4731,07-01-2024 10:19:36,,6024,90558858,113760717
15504,3,6944,06-01-2024 20:18:45,,56475,3366502927,3430830408
15581,3,6448,07-01-2024 05:12:33,,24447,165946164,227674575
15555,3,9311,07-01-2024 02:09:06,,35454,1618883420,1827777129
15584,3,6243,07-01-2024 05:38:01,,22919,55510896,63088971
15500,3,4968,06-01-2024 19:39:17,,58843,1036047727,1348799277
15627,3,6245,07-01-2024 10:13:20,,6400,73621757,84510363
15634,3,8638,07-01-2024 10:33:50,,5170,64286066,85343835
15600,3,7987,07-01-2024 07:16:54,,16986,98355122,108073518
15528,3,6065,06-01-2024 22:50:51,,47349,3887358279,4298684122
15543,3,6832,07-01-2024 00:15:09,,42291,908817619,1291508641
15579,3,6869,07-01-2024 05:01:49,,25091,198764673,201961093
15592,3,8220,07-01-2024 06:20:35,,20365,4615975904,11192511592
15602,3,3970,07-01-2024 07:21:46,,16694,79029975,84645906
15637,3,7481,07-01-2024 10:47:43,,4337,664053119,849911765
15591,3,5354,07-01-2024 06:19:47,,20413,306661092,343812932
15649,3,8188,07-01-2024 11:37:52,,1328,28218861,32661606
15642,3,8651,07-01-2024 11:26:33,,2007,17192132,20907719
15520,3,9428,06-01-2024 22:00:44,,50356,1957050894,2739065263
15605,3,8454,07-01-2024 08:04:40,,14120,230124369,320541682
15583,3,4941,07-01-2024 05:27:24,,23556,400945834,598143189
15603,3,5447,07-01-2024 07:36:20,,15820,1393410,1434990
15564,3,8616,07-01-2024 03:08:39,,31881,1831015701,2122224593
15524,3,5217,06-01-2024 22:21:01,,49139,1983402736,2768669351
15595,3,8983,07-01-2024 06:47:10,,18770,2435696636,5842773611
15615,3,4199,07-01-2024 09:10:11,,10189,479615313,614022536
15596,3,8290,07-01-2024 06:42:14,,19066,419854255,455762732
15577,3,9294,07-01-2024 04:58:15,,25305,755820899,789045383
15568,3,8829,07-01-2024 03:54:35,,29125,802808284,948476812
15556,3,5632,07-01-2024 02:18:26,,34894,524937376,546135685
15551,3,8216,07-01-2024 01:34:50,,37510,2181871151,2568756837
15544,3,8193,07-01-2024 00:19:46,,42014,2199907423,2331648033
15550,3,5552,07-01-2024 01:29:05,,37855,2993389870,4264481980
15604,3,6788,07-01-2024 07:56:22,,14618,811404501,871010178
15610,3,8719,07-01-2024 08:59:54,,10806,860210605,1279544694
15618,3,6383,07-01-2024 09:32:11,,8869,733915925,903202528
15628,3,6652,07-01-2024 10:11:24,,6516,120128610,155564745
15629,3,8350,07-01-2024 10:16:18,,6222,202750362,260177638
15635,3,8170,07-01-2024 10:38:23,07-01-2024 11:52:21,4438,106699977,150847025
15655,3,8170,07-01-2024 11:53:19,,401,13151128,18713325
15643,3,4080,07-01-2024 11:25:25,,2075,193930010,277587783
15652,3,6516,07-01-2024 11:44:59,,901,28741453,43017630
15653,3,4709,07-01-2024 11:41:33,,1107,8705064,11265010
15644,3,9421,07-01-2024 11:21:23,,2317,52188145,56751726
15620,3,7042,07-01-2024 09:42:15,,8265,27779161,31755247
15548,3,8875,07-01-2024 01:08:19,,39101,338449329,470078750
15575,3,7971,07-01-2024 04:33:46,,26774,47292122,49751517
15633,3,5912,07-01-2024 10:27:49,,5531,176277314,216913047
15639,3,4894,07-01-2024 10:59:29,,3631,222751254,291344422
15640,3,9219,07-01-2024 10:56:10,,3830,25746728,36080003
15554,3,4395,07-01-2024 01:54:41,,36319,179733116,264375352
15619,3,8354,07-01-2024 09:39:12,,8448,2546375026,7325689901
15566,3,4705,07-01-2024 03:37:30,,30150,1410687832,1995985213
15529,3,4336,06-01-2024 23:12:16,,46064,2326378679,2407462018
15570,3,6954,07-01-2024 04:14:30,,27930,709035848,788230864
15636,3,5007,07-01-2024 10:33:14,,5206,49510026,61123758
15535,3,4331,06-01-2024 23:31:31,,44909,342299334,390186829
15630,3,4783,07-01-2024 10:19:53,,6007,14614392,14831348
