IdSession,IdPSX,IdSubscriber,StartSession,EndSession,Duartion,UpTx,DownTx
15537,3,5925,07-01-2024 00:09:41,,53419,919108940,1369731471
15606,3,8722,07-01-2024 08:26:32,,23608,5956742059,13835525958
15677,3,3817,07-01-2024 14:49:08,,652,1354054,2004777
15594,3,8434,07-01-2024 06:47:24,,29556,408638972,444150905
15669,3,7687,07-01-2024 13:56:06,,3834,163160337,169602496
15503,3,6310,06-01-2024 20:00:03,,68397,3117559898,4147899129
15638,3,7413,07-01-2024 10:51:11,,14929,2225090963,5462564545
15670,3,9588,07-01-2024 14:06:21,,3219,70671051,74527692
15621,3,4338,07-01-2024 09:50:54,,18546,47957050,55233404
15611,3,6208,07-01-2024 09:06:12,,21228,856601933,1122917026
15654,3,9410,07-01-2024 11:52:34,,11246,3827655603,7366856418
15646,3,9583,07-01-2024 11:38:04,,12116,816986444,1205199762
15571,3,9419,07-01-2024 04:26:07,,38033,136731230,158895756
15562,3,4433,07-01-2024 02:58:43,,43277,8289313257,22173026314
15647,3,5285,07-01-2024 11:36:47,,12193,348805694,403962590
15648,3,4207,07-01-2024 11:35:30,,12270,1474244203,1809961729
15598,3,9634,07-01-2024 07:11:44,,28096,325144940,392587239
15590,3,7505,07-01-2024 06:12:57,,31623,1936405160,2461225138
15667,3,9840,07-01-2024 13:44:04,,4556,210696900,298670946
15650,3,7926,07-01-2024 11:40:36,,11964,201233515,209477111
15580,3,8465,07-01-2024 05:16:06,,35034,1251249067,1620549851
15656,3,6453,07-01-2024 12:09:27,,10233,6247527,8549268
15658,3,4564,07-01-2024 12:12:12,,10068,118530299,138460769
15552,3,8160,07-01-2024 01:47:05,,47575,2063938839,2684258022
15641,3,9040,07-01-2024 11:16:14,,13426,664696464,821923919
15663,3,6892,07-01-2024 12:41:26,,8314,523688075,646351090
15586,3,8872,07-01-2024 05:53:22,,32798,1651890378,2342218937
15631,3,5241,07-01-2024 10:27:25,,16355,1635140734,2170640924
15572,3,7013,07-01-2024 04:27:15,,37965,741470721,782881048
15613,3,8861,07-01-2024 09:19:21,,20439,103665033,122141085
15632,3,8417,07-01-2024 10:23:36,,16584,883628130,1250843651
15651,3,6970,07-01-2024 11:46:42,,11598,332533382,334975841
15614,3,5570,07-01-2024 09:13:58,,20762,159621690,193036662
15612,3,9792,07-01-2024 09:03:29,,21391,1089852559,1313162098
15671,3,6439,07-01-2024 14:05:55,,3245,120761740,168425841
15506,3,7719,06-01-2024 20:27:57,,66723,2748223601,3156939987
15609,3,4769,07-01-2024 08:50:41,,22159,914709977,1033159927
15601,3,4116,07-01-2024 07:29:26,,27034,1253086038,1318092319
15673,3,4011,07-01-2024 14:19:45,,2415,34207054,41854508
15519,3,9225,06-01-2024 22:05:42,,60858,12111455699,34007819069
15625,3,7890,07-01-2024 10:17:11,,16969,230444631,338478201
15541,3,4026,07-01-2024 00:10:55,,53345,410134549,540375679
15665,3,4603,07-01-2024 13:31:43,,5297,18722823,24510457
15563,3,4355,07-01-2024 02:52:50,,43630,304733085,342581630
15626,3,4731,07-01-2024 10:19:36,,16824,276002203,313930198
15581,3,6448,07-01-2024 05:12:33,,35247,318520333,476442549
15676,3,6243,07-01-2024 14:33:19,,1601,2959458,3738776
15678,3,4573,07-01-2024 14:54:19,,341,7173583,8419070
15500,3,4968,06-01-2024 19:39:17,,69643,1250540210,1546446372
15627,3,6245,07-01-2024 10:13:20,,17200,151741371,174250132
15528,3,6065,06-01-2024 22:50:51,,58149,3800684374,3964405379
15543,3,6832,07-01-2024 00:15:09,,53091,847112697,1210858162
15579,3,6869,07-01-2024 05:01:49,,35891,441997273,620322418
15592,3,8220,07-01-2024 06:20:35,,31165,6135833429,15560243606
15660,3,4250,07-01-2024 12:21:45,,9495,40478425,60151634
15602,3,3970,07-01-2024 07:21:46,,27494,56318443,68671558
15675,3,7481,07-01-2024 14:29:18,,1842,6454410,7035651
15649,3,8188,07-01-2024 11:37:52,,12128,341915569,346038844
15642,3,8651,07-01-2024 11:26:33,,12807,90728622,124093937
15520,3,9428,06-01-2024 22:00:44,,61156,2214976854,3109861717
15605,3,8454,07-01-2024 08:04:40,,24920,620458117,688887296
15603,3,5447,07-01-2024 07:36:20,,26620,4590352,6623388
15524,3,5217,06-01-2024 22:21:01,,59939,2284080073,2697640738
15615,3,4199,07-01-2024 09:10:11,,20989,706832732,983486135
15596,3,8290,07-01-2024 06:42:14,,29866,428588818,495010734
15568,3,8829,07-01-2024 03:54:35,,39925,1112191590,1432171212
15659,3,5552,07-01-2024 12:18:37,,9683,199828901,249098825
15604,3,6788,07-01-2024 07:56:22,,25418,1173159292,1267780209
15668,3,9111,07-01-2024 13:49:38,,4222,436202606,451470409
15610,3,8719,07-01-2024 08:59:54,,21606,1454066385,2023477002
15664,3,6383,07-01-2024 12:54:23,,7537,145818702,148877744
15628,3,6652,07-01-2024 10:11:24,,17316,485564500,523286963
15629,3,8350,07-01-2024 10:16:18,,17022,421235857,560478026
15655,3,8170,07-01-2024 11:53:19,,11201,236834021,260846476
15643,3,4080,07-01-2024 11:25:25,,12875,1443573346,1706922742
